SPECIES,ORIGINAL AREA,1,% Area Lost,3,4,5,6,7,8,9,10
Louisiana black bear,0.119077532,0.119077552,0.119077532,0.119077532,0.119077532,0.119077552,0.119077532,0.119077552,0.119077532,0.119077552,0.119077532
Common loon,113.3177337,111.287125,111.3473113,111.3512345,111.356665,111.3573345,111.356665,111.3584531,111.3582918,111.357299,111.3567062
Northern gannet,15.29123288,15.07330185,15.26243935,15.27638845,15.27638845,15.27638842,15.27950739,15.27950736,15.28391419,15.28390459,15.28977912
Bald eagle,22.6534255,16.0137335,16.22423877,16.23681905,16.23437767,16.24508694,16.24625386,16.26401048,16.28638683,16.30955491,16.31456428
White-faced or Glossy ibis,480.5966452,451.8977586,479.9639948,480.1006816,480.1141739,480.1141739,480.1141739,480.1168766,480.1226753,480.1253064,480.148013
Little blue heron,42.95312987,41.47812628,42.36193018,42.61297305,42.78772891,42.82129767,42.8215288,42.82421129,42.82424074,42.82291779,42.82998321
Cattle egret,91.05169754,86.89339157,88.38606863,89.37180459,90.73255051,91.01233076,91.05169754,91.05169753,91.05169754,91.05169753,91.05169754
Tricolored heron,1709.7363,1673.654219,1700.524021,1701.648937,1702.557552,1703.435082,1703.661683,1703.669139,1703.682432,1703.714462,1703.724202
White ibis,100.2616512,98.67400202,99.19804433,99.26779789,99.26890092,99.27343967,99.28221773,99.29439765,99.29051305,99.30869085,99.32320538
Great egret,46.86723462,38.2731135,38.50040977,38.79764771,39.11628097,39.3829624,39.68296981,39.88523814,39.99944546,40.04937721,40.07502179
Snowy egret,114.0821453,104.6924247,106.2008156,106.2870621,106.3601889,106.3688392,106.3705109,106.3715402,106.3923156,106.4152239,106.4220199
Great blue heron,365.2192907,362.3713152,363.6432105,363.8814596,363.9799634,364.0286607,364.0932885,364.111401,364.1532575,364.2109006,364.2263537
Black-crowned night-heron,5.316403553,5.315728718,5.316403553,5.316403553,5.316403553,5.316403496,5.316403553,5.316403496,5.316403553,5.316403496,5.316403553
Roseate spoonbill,38.33559527,37.23159261,38.33559527,38.33559527,38.33559527,38.33559522,38.33559527,38.33559522,38.33559527,38.33559522,38.33559527
Neotropic cormorant,0.429636405,0.429636399,0.429636405,0.429636405,0.429636405,0.429636399,0.429636405,0.429636399,0.429636405,0.429636399,0.429636405
Anhinga,8.75889595,6.368343351,6.443651455,6.492731342,6.548296284,6.567885072,6.594035646,6.621285343,6.634691131,6.666416327,6.823314322
Bufflehead,31.09213239,11.62717109,11.52987093,11.54172698,11.57516966,11.64117016,11.65931901,11.70420228,11.71913577,11.73635426,11.7739714
Mergansers,6.233866972,1.522626938,1.535799551,1.551709097,1.548465675,1.558321215,1.552425928,1.56970272,1.581814075,1.584532802,1.599624723
Long-billed dowitcher,11.81590099,11.55834093,11.63428204,11.64570587,11.66464742,11.69747725,11.72423601,11.72423599,11.72423601,11.72423599,11.72423601
White-faced ibis,3.877543922,3.749993506,3.869472746,3.87340486,3.87340486,3.873404856,3.87340486,3.873404856,3.87340486,3.873404851,3.87340486
Northern harrier,2.315641223,1.067354074,1.583100144,1.792822695,1.880334894,1.951678313,1.96188596,1.961885963,1.96188596,1.961885963,1.96188596
Yellow rail,2.552288219,2.478674639,2.519173031,2.52210634,2.52210634,2.522106378,2.52210634,2.522106378,2.52210634,2.522106378,2.52210634
Yellow-crowned night-heron,0.001376718,0.001376717,0.001376718,0.001376718,0.001376718,0.001376717,0.001376718,0.001376717,0.001376718,0.001376717,0.001376718
Diamondback terrapin,4.614504178,4.614504184,4.614504178,4.614504178,4.614504178,4.614504184,4.614504178,4.614504184,4.614504178,4.614504184,4.614504178
Deep sea coral,0.020050273,0.020050269,0.020050273,0.020050273,0.020050273,0.020050269,0.020050273,0.020050269,0.020050273,0.020050269,0.020050273
Mallard,184.8684901,45.69238542,46.09501834,46.19946773,46.24426933,46.27085312,46.30504756,46.33551502,46.34325768,47.17214263,47.39556432
Northern pintail,377.3684718,257.6615558,259.6470019,259.9582095,260.1882253,260.2952065,260.4690747,260.8075734,261.0383218,261.2635396,261.5994677
Green-winged teal,47.91228919,40.18635633,40.88364299,41.1097256,41.16066085,41.17418407,41.2744191,41.50281515,41.78173086,42.04443941,42.22493349
Northern shoveler,1589.682967,1565.741548,1568.107693,1570.234451,1571.776433,1572.460064,1572.672848,1572.798364,1572.849127,1572.923573,1573.059573
Canvasback,177.7401943,43.94236384,45.27896296,46.56485948,47.49381486,48.37010501,49.27561766,50.68920179,51.52661043,52.70957038,55.06901326
American coot,76.56768893,39.0477703,39.92076231,40.90923045,43.14894763,51.06782572,52.27500775,52.42846846,52.48106665,52.55960277,52.5837908
Gadwall,164.728927,132.4544713,148.8095338,150.0791167,150.5772505,151.0815233,151.2568158,151.4576067,151.620369,152.093808,152.2657092
American wigeon,51.49740067,9.235187042,9.818552644,10.11959055,10.11848964,10.15248314,10.17151689,10.17226928,10.17299598,10.1931661,10.19320179
Ring-necked duck,167.5035421,120.1791236,121.8407256,122.2611018,122.5356327,122.835752,123.0471003,123.3905026,123.5829797,124.1150772,124.4339987
Blue-winged teal,405.1863018,319.4483696,327.8508298,328.8871792,330.0692383,333.381658,340.8156561,356.3196691,369.4440931,379.9244468,389.3078144
Hooded merganser,31.97672287,22.85983787,23.587191,23.99421698,24.06616599,24.16369078,24.88861768,25.55483734,25.7068354,25.72218065,25.74901354
Mottled duck,441.2152569,316.4854872,341.7377715,355.0705306,363.3311895,369.583936,373.1468091,376.2348156,379.3905837,381.6406446,383.9209423
Ring-billed gull,0.003228032,0.003228033,0.003228032,0.003228032,0.003228032,0.003228033,0.003228032,0.003228033,0.003228032,0.003228033,0.003228032
Sanderling,0.000344774,0.000344773,0.000344774,0.000344774,0.000344774,0.000344773,0.000344774,0.000344773,0.000344774,0.000344773,0.000344774
Solitary sandpiper,0.00117065,0.001170648,0.00117065,0.00117065,0.00117065,0.001170648,0.00117065,0.001170648,0.00117065,0.001170648,0.00117065
Parasitic jaeger,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746,0.000441746
Magnificent frigatebird,0.149406543,0.002044571,0.033300414,0.093862521,0.142875874,0.147261032,0.147261023,0.147261032,0.147261023,0.148051212,0.149406543
Pomarine skua,0.506267941,0.506267934,0.506267941,0.506267941,0.506267941,0.506267934,0.506267941,0.506267934,0.506267941,0.506267934,0.506267941
Cory's shearwater,0.240568243,0.240568244,0.240568243,0.240568243,0.240568243,0.240568244,0.240568243,0.240568244,0.240568243,0.240568244,0.240568243
Great shearwater,0.094622453,0.094622456,0.094622453,0.094622453,0.094622453,0.094622456,0.094622453,0.094622456,0.094622453,0.094622456,0.094622453
Gulls,124.7133305,50.19836308,51.43141837,52.30892521,53.61399756,56.88546544,61.71911578,65.33619988,68.7518953,72.58634554,75.91332022
Terns,75.53572932,8.129355221,10.00099755,14.42109669,27.57392511,35.66907658,43.56045737,50.93561784,55.34010727,58.12225793,59.69908594
Wading birds,63.51691856,19.90150211,20.71360428,20.90738445,20.94268161,20.9846182,21.00590841,21.0184357,21.06801909,21.06645943,21.06630333
Pelicans,209.303556,49.51304757,55.56738945,64.70944318,74.4476716,87.27984608,100.8181161,112.1973076,121.0068861,129.9933885,138.1130803
Kemp's ridley sea turtle,0.000336207,0.000336208,0.000336207,0.000336207,0.000336207,0.000336208,0.000336207,0.000336208,0.000336207,0.000336208,0.000336207
Lesser scaup,1.129656154,1.125455014,1.129656154,1.129656154,1.129656154,1.129656185,1.129656154,1.129656185,1.129656154,1.129656185,1.129656154
Purple martin,3.198463254,3.172444511,3.198463254,3.198463254,3.198463254,3.198463211,3.198463254,3.198463211,3.198463254,3.198463211,3.198463254
Killer whale,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05
Melon-headed whale,0.007032227,0.007032229,0.007032227,0.007032227,0.007032227,0.007032229,0.007032227,0.007032229,0.007032227,0.007032229,0.007032227
Pygmy sperm whale,0.000268829,0.000268828,0.000268829,0.000268829,0.000268829,0.000268828,0.000268829,0.000268828,0.000268829,0.000268828,0.000268829
Short-finned pilot whale,0.081884077,0.081884078,0.081884077,0.081884077,0.081884077,0.081884078,0.081884077,0.081884078,0.081884077,0.081884078,0.081884077
Risso's dolphin,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532,0.008141532
Sperm whale,0.00197077,0.001970769,0.00197077,0.00197077,0.00197077,0.001970769,0.00197077,0.001970769,0.00197077,0.001970769,0.00197077
Pantropical spotted dolphin,0.001398301,0.0013983,0.001398301,0.001398301,0.001398301,0.0013983,0.001398301,0.0013983,0.001398301,0.0013983,0.001398301
Spinner dolphin,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372,0.000195372
Dwarf sperm whale,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733,0.00067733
Rough-toothed dolphin,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774,0.001953774
Cuvier's beaked whale,0.007260234,0.007260232,0.007260234,0.007260234,0.007260234,0.007260232,0.007260234,0.007260232,0.007260234,0.007260232,0.007260234
Striped dolphin,0.000992901,0.0009929,0.000992901,0.000992901,0.000992901,0.0009929,0.000992901,0.0009929,0.000992901,0.0009929,0.000992901
False killer whale,0.011058403,0.011058402,0.011058403,0.011058403,0.011058403,0.011058402,0.011058403,0.011058402,0.011058403,0.011058402,0.011058403
Pygmy killer whale,0.057586628,0.057586637,0.057586628,0.057586628,0.057586628,0.057586637,0.057586628,0.057586637,0.057586628,0.057586637,0.057586628
Fraser's dolphin,0.002341193,0.002341194,0.002341193,0.002341193,0.002341193,0.002341194,0.002341193,0.002341194,0.002341193,0.002341194,0.002341193
Blainville beaked whale,0.000236857,0.000236856,0.000236857,0.000236857,0.000236857,0.000236856,0.000236857,0.000236856,0.000236857,0.000236856,0.000236857
Gervais' beaked whale,0.000185387,0.000185386,0.000185387,0.000185387,0.000185387,0.000185386,0.000185387,0.000185386,0.000185387,0.000185386,0.000185387
Clymene dolphin,0.006566567,0.006566569,0.006566567,0.006566567,0.006566567,0.006566569,0.006566567,0.006566569,0.006566567,0.006566569,0.006566567
Bottlenose dolphin,0.000579356,0.000579354,0.000579356,0.000579356,0.000579356,0.000579354,0.000579356,0.000579354,0.000579356,0.000579354,0.000579356
West Indian manatee,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066,0.006487066
Waterfowl,5.79953481,4.828940462,5.612473839,5.780285698,5.79953481,5.799534801,5.79953481,5.799534801,5.79953481,5.799534801,5.79953481
Raptors,0.028695107,0.000272285,0.000272287,0.001408652,0.017570545,0.025593245,0.028695107,0.02869511,0.028695107,0.02869511,0.028695107
Diving birds,0.001248043,9.06E-05,9.06E-05,0.001248043,0.001248043,0.001248043,0.001248043,0.001248043,0.001248043,0.001248043,0.001248043
Common tern,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915,0.000265915
Leach's storm-petrel,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925,0.000497925
Brown noddy,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644,0.000128644
Sooty tern,0.00411517,0.004115171,0.00411517,0.00411517,0.00411517,0.004115171,0.00411517,0.004115171,0.00411517,0.004115171,0.00411517
Masked booby,0.001737637,0.001737638,0.001737637,0.001737637,0.001737637,0.001737638,0.001737637,0.001737638,0.001737637,0.001737638,0.001737637
Manx shearwater,0.003026846,0.003026847,0.003026846,0.003026846,0.003026846,0.003026847,0.003026846,0.003026847,0.003026846,0.003026847,0.003026846
Brown booby,0.001933677,0.001933676,0.001933677,0.001933677,0.001933677,0.001933676,0.001933677,0.001933676,0.001933677,0.001933676,0.001933677
Bridled tern,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729,0.000685729
Audubon's shearwater,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912,0.000193912
Band-rumped storm-petrel,0.000116075,0.000116076,0.000116075,0.000116075,0.000116075,0.000116076,0.000116075,0.000116076,0.000116075,0.000116076,0.000116075
Red-billed tropicbird,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917,0.000219917
Long-tailed jaeger,0.00116572,0.001165719,0.00116572,0.00116572,0.00116572,0.001165719,0.00116572,0.001165719,0.00116572,0.001165719,0.00116572
Wilson's storm-petrel,0.001190685,0.001190684,0.001190685,0.001190685,0.001190685,0.001190684,0.001190685,0.001190684,0.001190685,0.001190684,0.001190685
Black-capped petrel,0.009422961,0.009422962,0.009422961,0.009422961,0.009422961,0.009422962,0.009422961,0.009422962,0.009422961,0.009422962,0.009422961
Eastern oyster,0.002046078,0.002046079,0.002046078,0.002046078,0.002046078,0.002046079,0.002046078,0.002046079,0.002046078,0.002046079,0.002046078
Oyster reef,0.000347505,0.000347504,0.000347505,0.000347505,0.000347505,0.000347504,0.000347505,0.000347504,0.000347505,0.000347504,0.000347505
Dolphinfish,5.32835854,5.045936685,5.311608538,5.313014113,5.320786211,5.326176859,5.328358535,5.32835874,5.328358535,5.32835874,5.328358535
Blue marlin,0.12739807,0.127398077,0.12739807,0.12739807,0.12739807,0.127398077,0.12739807,0.127398077,0.12739807,0.127398077,0.12739807
Yellowfin tuna,11.09649245,10.82484658,11.09649246,11.09649246,11.09649246,11.09649219,11.09649246,11.09649219,11.09649246,11.09649219,11.09649246
Swordfish,9.403519686,8.479904215,8.477930323,8.739953983,9.399542388,9.403519656,9.403519686,9.403519656,9.403519686,9.403519656,9.403519686
Wahoo,57.6907715,56.09356863,57.67531206,57.6907715,57.6907715,57.69077178,57.6907715,57.69077178,57.6907715,57.69077178,57.6907715
Blackfin tuna,0.392735803,0.392735793,0.392735803,0.392735803,0.392735803,0.392735793,0.392735803,0.392735793,0.392735803,0.392735793,0.392735803
Bluefin tuna,0.161323743,0.161323722,0.161323743,0.161323743,0.161323743,0.161323722,0.161323743,0.161323722,0.161323743,0.161323722,0.161323743
Tilefish,0.026508508,0.02650851,0.026508508,0.026508508,0.026508508,0.02650851,0.026508508,0.02650851,0.026508508,0.02650851,0.026508508
White marlin,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551,0.001483551
